,Unnamed: 0,Mean,Median,Mode,Standard Deviation,Zero Crossing Rate,RootMean Square,Amplitude envelope,Human/Robo
8031,8031,0.01,0,-1,1148.88,26936,1148.876621,11454,0
8032,8032,0.24,-1,10,919.76,21856,919.7573811,8810,0
8033,8033,-0.38,1,-7,1597.49,20049,1597.490285,11964,0
8034,8034,0.04,4,-19,1847.85,19623,1847.853387,11964,0
8035,8035,0.05,0.5,11,1684.63,16673,1684.625555,14032,0
8036,8036,0.7,0,12,1817.78,15641,1817.776848,14032,0
8037,8037,-0.08,2,8,2067.77,13120,2067.767129,17044,0
8038,8038,-0.01,5,-11,2252.63,13226,2252.631082,17044,0
8039,8039,0.15,5,-76,2053.59,13057,2053.591301,15091,0
8040,8040,-0.4,2,-21,1913.05,15304,1913.054963,15091,0
8041,8041,-0.08,-4,-21,1382.63,14459,1382.625455,11673,0
8042,8042,-1.34,0,16,908.7,12159,908.7020304,7649,0
8043,8043,-0.09,1,4,1849.4,13987,1849.395723,20986,0
8044,8044,-0.31,-2,5,1443.06,12158,1443.064922,13984,0
8045,8045,-0.37,-3,-20,1039.31,8675,1039.308203,7561,0
8046,8046,-0.29,1,-3,1302.67,10254,1302.673056,11484,0
8047,8047,0.26,5,-50,1667.72,14103,1667.721679,11484,0
8048,8048,0.21,1,-14,1164.63,12622,1164.630353,10053,0
8049,8049,0.12,1,2,830.57,11768,830.566674,6501,0
8050,8050,0.18,1,5,837.96,12950,837.9604585,6501,0
8051,8051,-0.65,2,-7,1267.12,10866,1267.118045,9402,0
8052,8052,0.36,2,1,1965.27,10995,1965.265972,11514,0
8053,8053,-0.57,12,4,1682.83,10272,1682.826263,8904,0
8054,8054,-0.3,0,3,861.13,12691,861.131674,7929,0
8055,8055,0.25,0,3,424.45,11731,424.4489604,4584,0
8056,8056,0.22,0,7,134.82,10086,134.82166,2404,0
8057,8057,-0.2,0,-5,1604.53,13227,1604.534652,13075,0
8058,8058,0.11,2,-5,2299.14,15494,2299.139298,13075,0
8059,8059,0.37,1,-6,2069.77,14639,2069.767042,13223,0
8060,8060,-0.42,-2,6,1976.82,12830,1976.824294,13223,0
8061,8061,0.02,0,0,2089.04,13065,2089.042709,12878,0
8062,8062,-0.05,8,-40,2141.98,15138,2141.977691,10068,0
8063,8063,0.15,-3,-18,1372.11,15089,1372.108297,9372,0
8064,8064,-0.28,-2,-18,1403.5,12772,1403.49798,17869.5,0
8065,8065,-0.27,-1,-18,1267.3,10795,1267.304474,17869.5,0
8066,8066,-0.6,-1,-18,1505.69,11725,1505.685698,14091,0
8067,8067,-0.86,-1,1,2524.52,10466,2524.523486,17046,0
8068,8068,0.3,-1,29,2281.81,10768,2281.810448,17046,0
8069,8069,1.4,-2,29,1909.84,14844,1909.837687,14980,0
8070,8070,-0.99,-1,8,1818.54,14993,1818.544531,14980,0
8071,8071,0.19,11,27,1843.35,16524,1843.345901,14270,0
8072,8072,0.04,6,9,1492.74,15364,1492.739729,15236,0
8073,8073,0.74,8,-28,1812.67,14096,1812.675139,15236,0
8074,8074,0.08,3,-11,1531.47,12812,1531.470153,13124,0
8075,8075,-0.12,1,-1,1311.17,12045,1311.167384,18222,0
8076,8076,-0.66,8,6,2012.62,12174,2012.622496,18222,0
8077,8077,-0.89,11,22,1710.93,10829,1710.932342,13714,0
8078,8078,-0.13,1,17,374.2,10054,374.1962587,3950,0
8079,8079,0.24,2,-25,1858.87,10593,1858.874114,13595,0
8080,8080,-0.21,-2,4,796.66,13379,796.6558793,8055,0
8081,8081,-0.47,3,9,1104.2,15338,1104.203872,10065,0
8082,8082,-0.28,5,9,1026.78,19891,1026.777357,10065,0
8083,8083,-0.13,0,-2,1133.45,22930,1133.44857,10923,0
8084,8084,-0.02,0,12,1261.75,22555,1261.747693,10923,0
8085,8085,0.06,1,-18,801.39,28305,801.3871224,9582,0
8086,8086,0.49,0,-18,1521.95,29074,1521.946803,17408,0
8087,8087,0.39,-1,-3,1975.18,20307,1975.184708,17408,0
8088,8088,0.19,-1,-17,1850.79,19715,1850.785077,23842,0
8089,8089,0.21,0,0,1323.94,19179,1323.936264,13831,0
8090,8090,-0.23,3,-28,1556.83,14755,1556.83255,13089,0
8091,8091,-0.52,5,10,1504.77,16726,1504.767155,13089,0
8092,8092,-0.25,1,2,1133.47,16545,1133.467234,9212,0
8093,8093,-0.32,1,-1,1218.02,22380,1218.01876,11454,0
8094,8094,0.01,0,-1,1148.88,26936,1148.876621,11454,0
8095,8095,0.24,-1,10,919.76,21856,919.7573811,8810,0
8096,8096,-0.38,1,-7,1597.49,20049,1597.490285,11964,0
8097,8097,0.04,4,-19,1847.85,19623,1847.853387,11964,0
8098,8098,0.05,0.5,11,1684.63,16673,1684.625555,14032,0
8099,8099,0.7,0,12,1817.78,15641,1817.776848,14032,0
8100,8100,-0.08,2,8,2067.77,13120,2067.767129,17044,0
8101,8101,-0.01,5,-11,2252.63,13226,2252.631082,17044,0
8102,8102,0.15,5,-76,2053.59,13057,2053.591301,15091,0
8103,8103,-0.4,2,-21,1913.05,15304,1913.054963,15091,0
8104,8104,-0.08,-4,-21,1382.63,14459,1382.625455,11673,0
8105,8105,-1.34,0,16,908.7,12159,908.7020304,7649,0
8106,8106,-0.09,1,4,1849.4,13987,1849.395723,20986,0
8107,8107,0.52,3,-6,760.08,7279,760.0783249,6629,0
8108,8108,0.24,2,6,555.11,8022,555.1055125,6629,0
8109,8109,0.12,1,-4,519.93,9360,519.9320725,8178,0
8110,8110,0.12,-1,-4,734.46,8807,734.4604006,8178,0
8111,8111,-0.13,-1,0,525.21,8350,525.2067783,5087,0
8112,8112,-0.08,0,0,88.75,8828,88.75133802,831,0
8113,8113,0.41,2,-4,1338.48,10834,1338.477396,12516,0
8114,8114,0.71,4,-3,2002.9,9215,2002.899418,13479,0
8115,8115,0.55,1,5,1628.2,7083,1628.197209,13479,0
8116,8116,-0.39,3,-2,1491.3,8454,1491.300848,10774,0
8117,8117,0.26,7,-2,1400.12,10446,1400.121902,11340,0
8118,8118,0.04,18,-57,1354.88,10805,1354.881257,11340,0
8119,8119,-0.2,4,24,1003.56,9164,1003.557816,7993,0
8120,8120,0.66,1,-1,780.81,8947,780.8075307,11050,0
8121,8121,0.84,5,-1,2047.04,9849,2047.043231,15277,0
8122,8122,0.97,15,16,2888.2,9889,2888.202493,22215,0
8123,8123,0.45,6,2,2641.02,9090,2641.016638,22215,0
8124,8124,0.32,2,5,1740.47,12680,1740.465708,17714,0
8125,8125,-0.22,3,-3,1645,10075,1644.999362,15635,0
8126,8126,-0.09,1,-6,1094.51,9907,1094.507346,15635,0
8127,8127,-0.22,-1,-1,749.33,11799,749.3349118,10607,0
8128,8128,-0.57,0,-1,1544.27,10738,1544.27018,10607,0
8129,8129,-1.14,1,-2,1505.31,8513,1505.310297,9560,0
8130,8130,-0.38,1,2,908.85,7947,908.8546308,6377,0
8131,8131,0.43,0,-3,949.14,9585,949.1394049,5782,0
8132,8132,-0.07,1,8,828.77,10842,828.7711868,5782,0
8133,8133,-0.17,2,-3,674.16,10985,674.1565694,4804,0
8134,8134,-0.05,1,-3,503.2,9653,503.1977842,8393,0
8135,8135,0.02,1,3,595.7,9120,595.7037855,8393,0
8136,8136,-0.01,1,-4,545.21,9546,545.2094001,5745,0
8137,8137,0.24,1,-15,507.62,9007,507.620567,4758,0
8138,8138,0.22,0,4,258.01,8105,258.0074611,3954,0
8139,8139,0.32,1,4,1048.11,11193,1048.110834,14960,0
8140,8140,0.19,5,22,1368.35,11081,1368.349612,14960,0
8141,8141,-0.3,1,18,1199.17,8517,1199.167816,8614,0
8142,8142,-0.27,-2,-15,884.74,8445,884.735209,8565,0
8143,8143,0.16,3,4,1917.34,13522,1917.342966,12468,0
8144,8144,0.6,7,-11,1602.04,13656,1602.036111,11181,0
8145,8145,0,4,2,1344.35,11375,1344.349512,11181,0
8146,8146,0.25,4,-3,1635.4,12447,1635.396915,11900,0
8147,8147,0.81,15,9,1819.22,13428,1819.217576,11900,0
8148,8148,0.72,23,-23,1696.99,13088,1696.988353,11262,0
8149,8149,0.16,3,6,1637.89,10775,1637.894124,11262,0
8150,8150,-0.48,0,-3,1502.24,9115,1502.244211,10315,0
8151,8151,-0.04,1,-15,1549.9,11686,1549.902684,9255,0
8152,8152,0.15,1,-14,2071.52,8334,2071.51637,10723,0
8153,8153,-0.28,-2,-10,2390.14,8718,2390.137492,16976,0
8154,8154,-0.39,-1,-10,1485,10187,1484.997044,16976,0
8155,8155,-0.25,2,1,1288.3,10065,1288.303943,11642,0
8156,8156,-0.03,3,3,1401.15,9237,1401.151466,11642,0
8157,8157,0.02,0,-1,701.59,9146,701.5904788,10130,0
8158,8158,-0.12,0,6,435.47,9571,435.465544,4334,0
8159,8159,0.18,3,-1,1226.4,9087,1226.395475,12294,0
8160,8160,0.08,5,-6,1275.95,8292,1275.95014,12294,0
8161,8161,0.07,1,8,589.08,8326,589.0752329,7579,0
8162,8162,0.16,1,1,750.42,8962,750.4223811,8663,0
8163,8163,0.03,2,-5,1259.96,9883,1259.958432,15206,0
8164,8164,1.32,0,-5,1669.65,8890,1669.651919,15206,0
8165,8165,1.44,1,5,1455.79,11223,1455.789882,7872,0
8166,8166,0.4,5,3,1648.97,14186,1648.972356,12544,0
8167,8167,0.34,15,-43,1867.58,13594,1867.584681,12544,0
8168,8168,-0.16,6,2,1282.98,10711,1282.979711,7887,0
8169,8169,-0.1,3,-1,1121.17,8866,1121.170999,9125,0
8170,8170,-0.15,5,-3,842.55,8782,842.5540754,6152,0
8171,8171,0.63,4,-11,900.53,9522,900.5301272,6473.5,0
8172,8172,-0.41,3,-11,1223.52,9286,1223.517425,7619,0
8173,8173,-0.55,11,-26,1458.27,8900,1458.269502,8079,0
8174,8174,0.31,4,-9,1147.01,9797,1147.009106,8079,0
8175,8175,-0.12,3,-9,637.21,10133,637.2111816,5271,0
8176,8176,0.09,3,3,683.54,10407,683.5406937,5271,0
8177,8177,0.09,-1,-14,675.62,9560,675.6242817,6028,0
8178,8178,-0.26,-4,-17,741.23,7519,741.2289322,6028,0
8179,8179,0.13,0,-2,161.48,8920,161.4803703,1660,0
8180,8180,-0.2,3,-2,1845.2,9817,1845.204826,14485,0
8181,8181,-0.42,8,1,2165.31,9517,2165.308449,14485,0
8182,8182,-0.03,6,1,1530.78,13042,1530.782836,11556,0
8183,8183,0.32,5,-2,1336.73,13913,1336.725181,13004,0
8184,8184,-0.01,8,-2,1588,9607,1588.00437,13993,0
8185,8185,-0.16,16,10,1674.29,8190,1674.285925,13993,0
8186,8186,0.08,3,3,1092.44,8372,1092.435962,8403,0
8187,8187,0.2,0,0,441.51,8364,441.5109398,7521,0
8188,8188,-0.07,12,8,1659.14,9742,1659.138593,9139,0
8189,8189,-0.4,9,-7,1707.99,9886,1707.986683,14591,0
8190,8190,-0.38,8,-7,2134.25,9252,2134.247713,14591,0
8191,8191,-0.25,4,21,2206.5,9311,2206.498851,16559,0
8192,8192,0,6,21,2201.22,9866,2201.216128,16559,0
8193,8193,-0.11,3,21,1722.5,16856,1722.504656,11823,0
8194,8194,-0.2,0,5,721,16411,721.0020596,9155,0
8195,8195,0.66,1,-12,1762.85,10463,1762.853789,15026,0
8196,8196,0.64,5,23,1946.25,10426,1946.246899,15026,0
8197,8197,-0.39,8,7,1575.99,10503,1575.992919,8970,0
8198,8198,0,6.5,7,1207.1,8947,1207.098757,8142,0
8199,8199,0.08,3,-1,897.12,9511,897.1198248,6774,0
8200,8200,-1.7,0,4,1751.26,9944,1751.258128,22804,0
8201,8201,-0.55,5,-3,2130.7,8784,2130.699725,22804,0
8202,8202,0.85,12,-37,1542.53,11752,1542.527747,13290,0
8203,8203,-0.24,1,0,901.94,11037,901.9365277,8412,0
8204,8204,-0.05,0,3,334.05,8186,334.0512386,9345,0
8205,8205,-0.4,2,3,1691.74,11695,1691.744277,15607,0
8206,8206,0.72,3,24,1252.75,11481,1252.748291,10551,0
8207,8207,0.14,4,22,1324.68,12931,1324.681403,9843,0
8208,8208,-0.84,2,2,1214.68,14085,1214.67983,8863,0
8209,8209,-0.11,6,26,1067.57,12039,1067.571787,8696,0
8210,8210,0.29,6,-3,1120.77,7994,1120.774571,8622,0
8211,8211,-0.17,0,13,753.7,7255,753.7032573,5599,0
8212,8212,-0.02,-1,2,577.77,8044,577.7650387,6087,0
8213,8213,-0.32,0,-12,1245.3,8067,1245.298201,22694,0
8214,8214,-0.75,2,7,1497.46,8445,1497.462581,22694,0
8215,8215,0.49,-1,5,1145.91,10712,1145.911096,9360,0
8216,8216,0.7,2,-14,1573.21,11546,1573.207974,11449,0
8217,8217,-0.03,11.5,35,2173.51,9478,2173.508015,11449,0
8218,8218,-0.47,-1,2,1551.02,6821,1551.021112,10473,0
8219,8219,0.75,2,2,977.52,8542,977.5221276,8797,0
8220,8220,0.04,10,10,1464.9,9059,1464.901713,8797,0
8221,8221,-0.83,9,9,1246.49,10117,1246.486675,8575,0
8222,8222,-0.24,3,8,865.69,9825,865.6885063,7940,0
8223,8223,-0.39,2,-7,1168.32,9624,1168.317286,10608,0
8224,8224,0.17,0,8,1618.39,8520,1618.394495,8657,0
8225,8225,0.01,8,8,1886.48,9962,1886.482322,8657,0
8226,8226,-0.13,14,-1,1763.61,10342,1763.607076,7887,0
8227,8227,-0.08,33,-1,1846.19,9018,1846.185792,7887,0
8228,8228,0.02,46,21,1780.54,13284,1780.536621,8636,0
8229,8229,0.05,25,10,1638.84,16007,1638.842647,8991,0
8230,8230,-0.07,5,29,1285.69,12267,1285.687742,8991,0
8231,8231,-0.55,0,10,1176.66,9213,1176.658336,9192,0
8232,8232,-0.82,-1,5,1200.33,7826,1200.32748,9192,0
8233,8233,0.13,3,7,1312.86,10474,1312.863595,7864,0
8234,8234,0.47,1,10,1004.8,10446,1004.798174,6419,0
8235,8235,0.35,0,3,862.99,12418,862.9908516,7138,0
8236,8236,-0.01,0,-13,957.47,11770,957.4685791,7138,0
8237,8237,-0.01,0,0,500.72,7773,500.7241157,5892,0
8238,8238,-0.16,1,0,1107.72,10595,1107.72196,8935,0
8239,8239,-0.07,8,218,2111.43,12913,2111.431616,12934,0
8240,8240,0.1,10,-265,2573.88,12923,2573.875784,13781,0
8241,8241,0.19,4,-275,2613.36,13085,2613.364496,13781,0
8242,8242,0.08,7,663,2291.46,13129,2291.459308,11633,0
8243,8243,0.21,13,84,1756.48,13390,1756.483094,8447,0
8244,8244,0.2,19,-2,1412.9,13508,1412.899048,7371,0
8245,8245,0.16,4,-14,1063.09,12511,1063.092832,7371,0
8246,8246,0.06,0,-6,353.62,12565,353.6224116,5414,0
8247,8247,-0.43,0,-5,660.28,12192,660.2802132,8238,0
8248,8248,-1.89,1,-4,1661.34,10320,1661.345699,14007,0
8249,8249,-1.49,20,-34,1931.5,9482,1931.495791,14007,0
8250,8250,0.79,11,55,1752.07,8246,1752.069856,9338,0
8251,8251,-0.4,16,20,1645.56,12133,1645.564958,8541,0
8252,8252,0.13,2,-5,1275.6,10155,1275.599416,8290,0
8253,8253,-0.47,2,3,1259.22,10736,1259.217495,7447,0
8254,8254,0.49,9,-11,1675.94,10818,1675.941309,8569,0
8255,8255,0.84,7,4,1388.07,8965,1388.066771,8569,0
8256,8256,-0.52,4,-2,1182.01,13112,1182.011024,8610,0
8257,8257,-0.41,2,-12,1094.16,17245,1094.15599,8610,0
8258,8258,-0.07,4,-5,1312.7,14679,1312.695985,10594,0
8259,8259,0.15,2,10,1317.9,11117,1317.89978,10594,0
8260,8260,-0.42,-3,8,1435.98,13638,1435.984098,9197,0
8261,8261,0.04,-1,2,1098.06,11835,1098.06044,7345,0
8262,8262,0.14,-1,-5,793.54,9842,793.5366343,7345,0
8263,8263,0.42,1,-5,989.74,8291,989.7442094,9699,0
8264,8264,0.43,2,-9,1596.29,7761,1596.287985,9699,0
8265,8265,-0.27,-4,17,1477.91,9917,1477.906695,8738,0
8266,8266,-0.13,-1,-5,877.23,11610,877.2330648,8291,0
8267,8267,-0.59,4,-5,1251.53,11844,1251.528078,6822,0
8268,8268,-0.72,4,3,1193.08,10071,1193.07672,6822,0
8269,8269,-0.17,0,-5,544.06,11317,544.0559162,6044,0
8270,8270,0.26,0,2,1075.23,16207,1075.225539,9015,0
8271,8271,0.44,5,3,1537.77,15202,1537.771017,9140.5,0
8272,8272,-0.29,6,-15,1326.39,11771,1326.38822,9140.5,0
8273,8273,-0.53,2,3,1081.94,11226,1081.943145,7078,0
8274,8274,-0.28,3,3,1481.43,11488,1481.425806,9222,0
8275,8275,0.6,10,-6,1619.44,13620,1619.436291,9222,0
8276,8276,0.8,13,2,1576.88,12551,1576.87535,9788,0
8277,8277,-0.98,11,22,1717.27,9965,1717.273353,9788,0
8278,8278,1,14,-11,1986.23,9612,1986.231955,12820,0
8279,8279,-0.05,2,5,1531.74,9425,1531.740334,9969,0
8280,8280,-0.23,-1,5,697.18,11134,697.1843443,9142,0
8281,8281,-0.17,-2,26,1671.31,12943,1671.310357,12117,0
8282,8282,-0.08,-9,-150,2257.19,12776,2257.192774,13320,0
8283,8283,-0.02,-5,78,2066.45,12714,2066.448949,13320,0
8284,8284,0.69,34,-442,2003.73,11817,2003.728497,11906,0
8285,8285,-0.29,39,95,2333.5,9479,2333.504135,13586,0
8286,8286,-1.58,31,95,2538.01,8699,2538.00871,13586,0
8287,8287,0.85,3,58,1665.4,15250,1665.395391,11905,0
8288,8288,-0.06,0,3,1958.04,14603,1958.038077,15073,0
8289,8289,-1.29,5,12,2533.76,14645,2533.764987,15073,0
8290,8290,-0.5,15,60,2419.92,11872,2419.918025,10777,0
8291,8291,0.71,0,-27,1894.37,12550,1894.36682,10777,0
8292,8292,-0.44,-3,-4,1310.55,14043,1310.54882,10124,0
8293,8293,-0.33,0,-11,1146.54,11500,1146.538634,10124,0
8294,8294,0.18,1,-1,1051.23,11956,1051.234627,12796,0
8295,8295,-0.13,2,-17,1547.46,12095,1547.456067,12796,0
8296,8296,-0.68,7,-41,1811.7,11966,1811.703312,12046,0
8297,8297,-0.08,5,29,1887.42,10875,1887.416009,10328,0
8298,8298,0.98,-1,51,1764.67,11161,1764.665991,10328,0
8299,8299,0.53,0,11,1319.51,12662,1319.507916,10099,0
8300,8300,0.11,3,0,1271.51,11028,1271.509217,8324,0
8301,8301,-0.03,3,-5,1188.1,10096,1188.101309,8324,0
8302,8302,0.16,2,-5,1465.06,12761,1465.064336,9749,0
8303,8303,0.44,6,16,1802.66,13366,1802.655635,9749,0
8304,8304,0.21,6,16,1796.61,13365,1796.614781,9985,0
8305,8305,-0.51,6,7,1391.98,12246,1391.982593,8070,0
8306,8306,0.35,8,-25,1582.86,12169,1582.861298,8497,0
8307,8307,0.8,3,-15,1643,11405,1642.998408,9735,0
8308,8308,0.11,-2,7,1445.08,13369,1445.080361,9735,0
8309,8309,-0.09,0,-3,1254.2,12899,1254.196157,7539,0
8310,8310,0.03,4,-3,1075.91,9632,1075.905377,7032,0
8311,8311,-0.18,7,11,1208.18,8891,1208.180603,9697,0
8312,8312,-0.13,3,14,1056.36,12400,1056.355134,10850,0
8313,8313,0.22,3,21,1634.74,13508,1634.738208,10850,0
8314,8314,0.22,14,-16,2158.77,10154,2158.768489,10515,0
8315,8315,-0.53,2,38,2170.84,12225,2170.844071,15336,0
8316,8316,-0.45,-5,-22,2022.65,11004,2022.654632,15336,0
8317,8317,0.67,3,-8,1826.17,10637,1826.172418,10185,0
8318,8318,0.05,11,-8,1968.67,11997,1968.671034,10443,0
8319,8319,-0.02,28,-8,1978.02,10709,1978.02345,10443,0
8320,8320,-0.29,8,5,1770.35,11021,1770.351081,10395,0
8321,8321,-0.24,1,5,1347.9,15946,1347.903758,10395,0
8322,8322,0.88,3,4,1288.54,16179,1288.538323,11005,0
8323,8323,0.07,0,0,343.91,7802,343.9066298,2279,0
8324,8324,-0.03,0,0,244.46,8967,244.4578287,2337,0
8325,8325,-0.02,0,0,261.19,10990,261.1873083,2337,0
8326,8326,-0.06,1,0,362.39,9087,362.392522,2911.5,0
8327,8327,0,0,0,323.9,7240,323.8994288,2911.5,0
8328,8328,-0.01,0,0,221.79,8622,221.7925833,2299.5,0
8329,8329,-0.04,0,0,239.49,7410,239.4893943,2299.5,0
8330,8330,-0.02,0,0,91.01,8971,91.01104329,1056,0
8331,8331,0,0,0,62.38,9898,62.38180825,1083,0
8332,8332,0.36,-4,3,1356.08,10261,1356.084677,8396,0
8333,8333,0.46,0,-25,1449.01,11376,1449.009234,10553,0
8334,8334,-0.01,5,-27,1287.42,10746,1287.421275,10553,0
8335,8335,-0.27,2,0,1064.92,12622,1064.916415,7762,0
8336,8336,-0.11,0,-10,1332.56,15963,1332.56291,10384,0
8337,8337,0.38,-2,-11,1860.23,12946,1860.226981,11662,0
8338,8338,0.78,-11,47,2141.08,9487,2141.082005,11896,0
8339,8339,0.32,-1,-7,2028.56,8415,2028.559538,13255,0
8340,8340,-0.49,5,-10,1916.97,7126,1916.972329,13255,0
8341,8341,0.37,0,-3,836.14,13119,836.1435224,14092,0
8342,8342,1.49,2,2,1779.07,11807,1779.072978,16285,0
8343,8343,0.95,4,0,1831.89,12759,1831.889656,16285,0
8344,8344,-0.04,1,0,1415.43,11939,1415.425293,12496,0
8345,8345,0.18,-1,-12,1369.17,11564,1369.17493,12496,0
8346,8346,-0.77,0,-12,1473.16,11103,1473.158304,10507,0
8347,8347,-0.43,1,4,1655.24,10535,1655.243327,10609,0
8348,8348,0.35,1,-7,1403.4,11680,1403.398037,10609,0
8349,8349,-0.08,2,-4,1457.44,11859,1457.444987,9145,0
8350,8350,-0.02,7,-16,1733.58,7685,1733.580664,11681,0
8351,8351,-0.16,5,8,1694.08,9578,1694.078003,10248,0
8352,8352,-0.25,5,-17,1600.7,11616,1600.695077,9846,0
8353,8353,-0.66,11,-37,1776.88,12041,1776.875716,9846,0
8354,8354,0.03,7,-6,1663.55,12087,1663.547036,8367,0
8355,8355,0.82,7,-6,1258.33,11761,1258.332913,7661,0
8356,8356,0.28,11,17,1569.98,9451,1569.979786,12206,0
8357,8357,-0.06,4,-2,1382.25,10628,1382.247228,12206,0
8358,8358,-0.05,1,12,365.83,11689,365.8305619,5214,0
8359,8359,1.12,2,17,2038.05,14193,2038.050826,10209.5,0
8360,8360,-0.07,21,88,2466.51,11254,2466.510186,10585,0
8361,8361,-0.88,18,-41,2176.39,11851,2176.388773,10585,0
8362,8362,-0.26,5,-2,1368.81,13321,1368.808029,10340,0
8363,8363,-0.45,0,0,732.88,10279,732.8842678,7815,0
8364,8364,-0.45,0,5,1557.21,11151,1557.206675,12515,0
8365,8365,-0.43,-5,-15,2160.88,12005,2160.876459,12515,0
8366,8366,0.1,-6,-20,2097.84,11353,2097.844885,12790,0
8367,8367,-0.16,10,-5,2208.66,9164,2208.664585,13337,0
8368,8368,0.41,3,-12,1561.69,12251,1561.685868,14099,0
8369,8369,0.06,4,19,1799.48,11766,1799.4816,10550,0
8370,8370,-0.62,9,-1,2096.45,13589,2096.445256,11816,0
8371,8371,-0.14,3,-3,1733.89,10798,1733.889287,12018,0
8372,8372,0.21,3,7,1554.41,10676,1554.411323,13399,0
8373,8373,-0.27,-1,2,1612.19,11412,1612.188916,13721.5,0
8374,8374,0.06,0,0,1944.65,9045,1944.653398,13721.5,0
8375,8375,0.29,1,-1,1753.88,10933,1753.880555,12667,0
8376,8376,-0.5,5,-17,1864.83,11677,1864.827893,10809,0
8377,8377,-0.12,-2,8,1304.66,10670,1304.661619,10395,0
8378,8378,-0.02,-2,-19,1174.96,13196,1174.95937,8885,0
8379,8379,0,0,1,1337.86,12572,1337.857709,11053,0
8380,8380,0.16,1,33,1461.91,9301,1461.905524,11053,0
8381,8381,-0.51,-1,12,1314.89,8610,1314.88741,10855,0
8382,8382,-0.69,-1,4,612,9800,611.9973856,8701,0
8383,8383,0.23,1,4,1313.77,11758,1313.770334,11359,0
8384,8384,0.86,1,1,1405.52,10745,1405.519278,11359,0
8385,8385,-0.2,-1,2,1011.47,8351,1011.468551,9084,0
8386,8386,0.25,-1,-7,1036.7,12664,1036.70244,11603,0
8387,8387,0.18,1,-7,997.05,11549,997.0523206,8556,0
8388,8388,0.02,2,29,999.24,10872,999.2359181,8556,0
8389,8389,-0.12,1,-17,397.9,10945,397.9025886,5531,0
8390,8390,-0.03,0,6,300.68,11874,300.677934,5531,0
8391,8391,-0.04,2,6,1827.81,9827,1827.805638,9707,0
8392,8392,-0.45,14,-12,2287.3,8594,2287.29537,9707,0
8393,8393,-0.3,10,-32,1847.02,9686,1847.01994,9514,0
8394,8394,0.07,3,6,1334.26,9796,1334.258719,9434,0
8395,8395,0.4,0,0,1403.33,7387,1403.330852,6614,0
8396,8396,0.21,2,7,1371.74,9867,1371.740034,8371,0
8397,8397,-0.13,3,-17,1267.78,13370,1267.783676,8888,0
8398,8398,-0.22,-2,-31,1041.89,12574,1041.891683,8888,0
8399,8399,-0.25,-2,1,635.18,9495,635.1761331,4843,0
8400,8400,-0.06,0,15,547.66,9438,547.6574294,6342,0
8401,8401,0.14,0,13,672.25,10038,672.2506824,7467,0
8402,8402,0.32,1,14,1074.61,9484,1074.612563,7467,0
8403,8403,0.11,2,10,1047.94,10205,1047.940623,7084,0
8404,8404,0.31,-1,6,1003.86,8393,1003.8626,6820,0
8405,8405,0.35,1,6,1084.55,9134,1084.554738,10246,0
8406,8406,-0.25,0,-2,1159.24,10467,1159.240079,10246,0
8407,8407,-0.52,-1,-2,884.87,14745,884.8719681,7644,0
8408,8408,-0.45,-1,-4,1063.85,12288,1063.854938,7644,0
8409,8409,-0.25,-1,-4,749.25,8797,749.2542159,7263,0
8410,8410,-0.16,2,-16,1579.84,9035,1579.838571,10844,0
8411,8411,-0.31,14,-22,1939.57,10996,1939.572896,11070,0
8412,8412,-0.48,2,-22,1613.41,15088,1613.411284,11092,0
8413,8413,0.16,1,17,971.53,10377,971.5321662,10103,0
8414,8414,0.7,1,17,1437.8,10549,1437.799343,10540,0
8415,8415,0.48,10,-65,2064.35,11445,2064.351671,10540,0
8416,8416,-0.36,2,-2,1629.97,11642,1629.973902,8333,0
8417,8417,-0.13,1,-5,1021.52,13209,1021.520171,10594,0
8418,8418,0,1,22,1406.31,13805,1406.314709,10594,0
8419,8419,-0.15,1,10,1215.15,10599,1215.149168,10522,0
8420,8420,0.27,2,-8,1294.2,9816,1294.197829,8380,0
8421,8421,0.85,4,6,1317.91,10948,1317.914011,8380,0
8422,8422,0.1,-2,-6,1353.03,11469,1353.027073,10986,0
8423,8423,-0.43,-1,6,1114.43,12461,1114.433008,10986,0
8424,8424,-0.31,1,4,1173.42,14702,1173.417666,10408,0
8425,8425,-0.07,0,4,1694.83,14586,1694.834906,9635,0
8426,8426,-0.38,-2,4,1566.35,11452,1566.348524,9181,0
8427,8427,0.1,0,-9,1157.74,11180,1157.737518,9618,0
8428,8428,0.29,1,-22,1337.34,9265,1337.34466,11439,0
8429,8429,0.26,2,-8,1579.35,9228,1579.351405,11439,0
8430,8430,0.18,4,-8,2070.52,10773,2070.520468,10310,0
8431,8431,-0.35,18,-26,2165.04,9870,2165.03509,10732,0
8432,8432,-0.59,10,-16,2359.47,10048,2359.466228,11427,0
8433,8433,-0.24,1,-3,1954.76,9333,1954.757289,11427,0
8434,8434,0.13,1,-42,854.57,11691,854.5696402,10326,0
8435,8435,0.13,3,16,1454.27,10879,1454.268675,16054.5,0
8436,8436,-0.44,-1,45,1927.82,12607,1927.815673,16054.5,0
8437,8437,-0.66,-4,12,1530.75,11931,1530.752795,12367,0
8438,8438,-0.2,-1,8,1150.69,8319,1150.689107,9747,0
8439,8439,1.15,0,-4,1502.87,8720,1502.86899,13134,0
8440,8440,-0.54,3,-3,1924.35,11253,1924.348485,12613,0
