,Spectral Centroid,Band Energy Ratio,Spectral Rolloff
27994,1728.121513,373.42963,1403.0
27995,1101.694949,195.7214,1664.0
27996,1015.995315,330.76428,1541.0
27997,1456.34532,80.46115,2397.666667
27998,1620.326028,39.939487,3102.666667
27999,1168.359538,75.9752,2360.666667
28000,1541.125704,101.15087,2395.333333
28001,1269.62196,78.00889,3141.333333
28002,1324.519429,97.36926,2656.0
28003,1099.179358,91.82535,3170.0
28004,1645.687871,52.77809,3704.333333
28005,2473.464549,398.52274,1485.333333
28006,1011.324306,152.68297,1792.0
28007,1046.987613,183.32,1829.666667
28008,1832.435124,75.74089,1836.0
28009,1325.763987,91.34583,2027.0
28010,1394.850654,146.3703,1818.333333
28011,1197.530862,100.15343,1924.333333
28012,1195.70051,150.16158,1902.333333
28013,1266.29218,107.46257,2018.333333
28014,1291.261599,146.84006,1808.666667
28015,1179.888976,48.560577,2285.333333
28016,1536.284317,1418.9303,1195.666667
28017,1120.490472,110.336784,1892.666667
28018,976.5889877,53.06304,2480.666667
28019,1606.111067,80.83835,2358.333333
28020,1460.66559,79.36889,2766.0
28021,1569.167031,97.11393,1991.333333
28022,1454.028826,63.625957,2943.333333
28023,1134.619512,58.53507,2934.333333
28024,939.8157961,107.38561,2001.333333
28025,1499.343598,96.70897,2597.0
28026,1139.742264,85.853,2096.333333
28027,1631.547855,136.14957,1816.666667
28028,983.5575357,177.60823,1855.0
28029,1943.487807,87.02124,2117.333333
28030,998.0678543,81.14308,2327.0
28031,1199.063425,215.38943,1712.666667
28032,1211.457204,50.328274,3963.0
28033,1526.110209,67.85075,2566.666667
28034,1469.649979,116.56188,1972.0
28035,1369.522693,90.93914,4166.666667
28036,1402.361835,78.39854,2109.666667
28037,1488.77485,115.51942,1973.333333
28038,1743.741557,56.353806,3256.666667
28039,2466.662653,90.28058,2363.333333
28040,1724.486007,193.16306,1645.333333
28041,1588.58478,122.23478,2089.333333
28042,1499.779687,252.9695,1380.666667
28043,1193.208206,120.853386,1882.0
28044,964.3844699,41.690228,2695.333333
28045,1238.433626,203.30302,1543.666667
28046,1020.464795,138.80865,1756.333333
28047,1662.946616,130.80519,2735.0
28048,1734.840188,50.859303,2378.666667
28049,2127.241305,60.331978,3403.333333
28050,1624.399089,18.130905,3751.333333
28051,1535.201354,63.029034,3129.666667
28052,1306.525281,62.11939,2529.0
28053,1804.516565,105.85038,2075.666667
28054,1462.511321,82.74308,1809.333333
28055,1459.154996,306.76642,1407.333333
28056,915.6577342,179.3395,1891.666667
28057,1801.148799,68.097015,1983.333333
28058,1640.758731,136.68774,2362.0
28059,963.8978185,98.617546,2775.666667
28060,980.1601791,36.66023,7249.333333
28061,1473.073252,117.6035,1881.666667
28062,1051.073515,129.5864,1744.0
28063,1440.91643,127.01765,1819.666667
28064,1111.848228,148.58798,1765.666667
28065,1327.418523,17.89567,6679.333333
28066,970.8915511,185.76552,1503.0
28067,1482.543118,71.75692,3128.333333
28068,1188.694154,161.7392,1712.666667
28069,1591.482411,58.530304,3426.0
28070,1344.692296,57.6978,2505.666667
28071,1516.816603,242.01634,1512.333333
28072,1005.453195,62.451736,2785.666667
28073,1820.41668,91.92292,2115.333333
28074,1474.935786,106.980865,2026.666667
28075,1025.329946,76.958,2184.666667
28076,1636.738547,250.76286,1544.666667
28077,1185.413559,148.68527,1844.0
28078,1809.811151,60.99477,2933.0
28079,1710.955525,94.26884,1875.666667
28080,1603.418593,140.36763,1720.0
28081,1188.650248,162.15428,1651.333333
28082,1252.676808,276.0752,1706.0
28083,1053.755306,72.29608,2318.0
28084,1387.612773,76.98785,1918.0
28085,1274.458864,73.74557,2059.333333
28086,1354.060412,129.98425,2186.333333
28087,1104.871136,71.87347,2566.333333
28088,1346.959214,85.21651,2131.0
28089,1213.803843,57.06036,2771.666667
28090,1421.573395,57.537704,3306.333333
28091,977.0560531,75.98632,2479.333333
28092,1306.072111,44.962605,3322.666667
28093,1070.953466,132.5849,1939.0
28094,1494.172404,126.96954,1915.666667
28095,928.836138,76.18402,1981.333333
28096,1628.335408,72.2034,2256.0
28097,1870.566783,66.78754,4398.333333
28098,1440.099712,49.621227,3793.333333
28099,1608.214784,91.721344,2308.0
28100,1583.754706,131.39534,1721.333333
28101,1596.047176,96.273285,1720.0
28102,1677.589277,72.642296,2644.0
28103,1406.106647,48.770588,2578.333333
28104,2491.401615,158.5011,1843.666667
28105,1855.553683,136.64688,1669.666667
28106,1176.27996,89.414116,2144.0
28107,1112.318972,195.88203,1614.666667
28108,946.1068544,88.8803,2703.666667
28109,1016.157008,124.58985,2517.0
28110,1087.083282,171.98355,1747.0
28111,1487.765151,167.69406,2033.666667
28112,1131.555558,107.56986,1891.333333
28113,1499.121475,79.3014,2604.666667
28114,1431.098777,174.47552,1956.333333
28115,1624.36005,101.129944,2515.0
28116,1374.389705,166.47537,1852.0
28117,1492.676481,115.74376,2022.0
28118,1261.777889,76.62715,2999.666667
28119,1674.662336,268.75677,1525.333333
28120,1580.491836,95.592,1977.0
28121,1948.80148,57.395496,2728.333333
28122,1950.713924,50.197033,3227.0
28123,1802.247937,49.627457,2736.0
28124,1679.11595,62.788887,4282.333333
28125,985.8403872,93.38718,2156.0
28126,969.0166407,80.70434,3438.666667
28127,1585.754369,64.308655,3220.333333
28128,1405.791621,77.35923,2867.666667
28129,1149.63706,425.94662,1350.0
28130,1013.212505,59.12822,2785.0
28131,960.6063346,29.003527,5439.0
28132,1322.795851,58.11831,2679.666667
28133,1083.04739,92.621635,2387.666667
28134,1410.732773,114.37446,1906.0
28135,1556.231899,82.24213,2173.0
28136,1678.637672,70.149635,1929.333333
28137,1371.089981,160.7246,1841.0
28138,1042.642588,82.44895,2067.333333
28139,1084.515465,167.83829,1538.0
28140,1471.426924,125.57901,1946.666667
28141,1543.071028,394.5893,1387.666667
28142,1834.594147,97.3569,2300.333333
28143,1122.580066,92.82174,2125.666667
28144,1834.633899,94.52413,1896.333333
28145,1482.258274,107.02488,1500.666667
28146,1329.115626,45.9237,3643.0
28147,1157.056247,106.24595,1970.666667
28148,1132.671694,83.82908,3040.666667
28149,1532.289669,746.8845,1531.666667
28150,1556.69092,58.366962,3203.0
28151,2241.480416,96.269,2888.333333
28152,1055.416473,46.259514,3776.333333
28153,1485.294452,54.406372,2403.333333
28154,1796.487376,103.81243,1838.333333
28155,1725.718905,122.47851,1876.0
28156,1548.990349,58.173485,2637.333333
28157,1400.83125,70.91225,3927.333333
28158,1820.291742,70.74643,4251.333333
28159,1435.92375,111.54603,1976.0
28160,1807.879931,24.056063,6438.0
28161,1384.144219,118.62961,2106.333333
28162,1222.295127,290.37564,1560.0
28163,1320.956408,142.71088,1876.0
28164,1388.132223,95.21599,2128.333333
28165,1573.69549,67.31654,2839.0
28166,1741.472872,96.60143,1953.666667
28167,1622.845762,40.90897,4068.666667
28168,1597.471229,61.70884,2467.666667
28169,1561.199685,234.62756,1652.0
28170,1050.335457,333.67676,1410.666667
28171,1267.363467,68.8093,2281.333333
28172,1414.08732,102.82214,2013.333333
28173,1608.516356,117.022354,1817.333333
28174,1860.729158,41.887245,3518.333333
28175,2154.055088,268.70917,1459.0
28176,1152.772576,332.7441,1423.333333
28177,1183.447559,62.70852,3127.0
28178,1657.337658,79.67477,4483.333333
28179,1310.215032,118.056694,2666.333333
28180,1196.769542,99.94596,3637.333333
28181,1016.984198,25.710577,5125.333333
28182,1645.735879,75.38604,2710.666667
28183,1196.083708,64.17872,3465.0
28184,1632.913688,182.01051,1695.0
28185,1146.596417,110.87043,2024.0
28186,1164.122738,94.85498,2230.333333
28187,1305.637609,104.336975,1754.0
28188,1036.313345,127.94833,1633.0
28189,1012.828633,100.86599,2419.666667
28190,960.5400566,79.85328,2621.666667
28191,1509.01649,122.18003,1685.666667
28192,1304.155563,144.02591,1714.0
28193,1460.291573,52.77262,2261.0
28194,1178.041318,182.55022,1720.0
28195,1367.617819,152.97284,1867.0
28196,1142.563678,59.055145,2575.333333
28197,1469.67855,189.68262,1771.333333
28198,1292.757692,30.763279,2895.333333
28199,1364.624563,66.91206,2485.0
28200,1529.951629,146.63596,1760.0
28201,1430.757517,51.834194,5404.666667
28202,1345.784867,79.323364,2736.333333
28203,1121.752772,102.66782,1892.0
28204,1650.023028,118.24762,1804.666667
28205,1517.112873,102.04151,2050.0
28206,1674.760729,151.61966,1622.0
28207,1643.473612,78.57507,2487.666667
28208,1894.437692,139.35428,1792.0
28209,1454.200065,86.07689,2390.666667
28210,1106.992242,76.99501,2315.333333
28211,1013.378384,127.33677,1850.0
28212,1112.946847,55.067917,2163.0
28213,1488.751287,122.70718,2013.666667
28214,1720.873817,135.04124,1490.666667
28215,1663.930319,179.31343,1689.0
28216,975.9047719,69.06149,2601.0
28217,1628.731662,190.30774,1637.333333
28218,1289.542558,106.41563,1987.333333
28219,1387.473365,170.1034,1731.0
28220,1751.837169,63.882465,3660.0
28221,1467.388843,59.042843,3032.333333
28222,1576.714382,61.930023,4101.666667
28223,1315.502873,83.5258,3171.0
28224,1702.738655,43.4443,4404.666667
28225,1304.410874,109.79022,1996.0
28226,2247.606089,93.177345,3166.666667
28227,1302.786992,95.5708,2342.333333
28228,1575.630401,72.22431,3862.333333
28229,994.2847752,111.4241,2108.666667
28230,1185.68916,66.72201,2759.0
28231,1486.282341,70.453804,3284.333333
28232,2056.115339,103.44733,2206.0
28233,1796.252061,65.97965,3704.0
28234,2062.066643,86.57048,2047.666667
28235,1827.39218,48.118477,4337.0
28236,1016.789896,65.888176,2609.0
28237,2074.052934,133.13599,1759.333333
28238,1228.496512,79.921234,2035.333333
28239,1786.668903,52.649353,3801.333333
28240,1412.903157,120.18299,1711.666667
28241,1519.164194,118.270096,1985.0
28242,1099.931309,69.82578,2033.666667
28243,1423.618731,97.63501,2167.0
28244,1259.518635,51.341858,3151.333333
28245,1202.218321,295.96533,1560.333333
28246,1690.376284,117.707794,2262.0
28247,2860.472014,250.32607,1322.333333
28248,1495.416043,88.091896,2800.333333
28249,1508.556756,165.85583,1906.333333
28250,1419.870696,62.444473,2048.666667
28251,1421.853973,128.08408,1822.333333
28252,1430.525334,107.47873,2236.0
28253,1505.333072,123.24751,2218.0
28254,1310.599079,127.64602,1935.333333
28255,1363.261361,188.78561,1866.666667
28256,1612.583166,206.44014,1681.333333
28257,1586.583441,59.983402,2921.666667
28258,1161.04735,417.95602,1763.0
28259,1310.808741,58.841923,3547.0
28260,942.3148361,118.64121,1952.333333
28261,1453.314511,150.27193,1701.666667
28262,1783.01939,113.33947,1785.666667
28263,1464.364129,71.12666,2726.0
28264,1152.568927,110.69423,2027.0
28265,1290.081515,30.307047,4391.0
28266,1192.800894,39.931786,4020.333333
28267,1717.08567,96.32893,1892.666667
28268,1370.306638,53.151558,2748.666667
28269,779.5390963,57.592274,3002.666667
28270,1099.022609,36.144444,6462.333333
28271,1717.468034,37.011738,3192.333333
28272,1765.534516,65.16025,3291.333333
28273,1492.998598,71.414276,2761.333333
28274,1395.738644,49.490585,2301.0
28275,1610.471336,114.101166,1860.666667
28276,1048.423953,156.22485,1464.666667
28277,982.76851,99.68723,2057.0
28278,1039.103254,20.103378,5191.0
28279,1895.157187,148.50371,1731.0
28280,1052.381771,33.321964,2464.333333
28281,1337.535757,43.409878,4495.0
28282,1314.544469,73.17122,2392.666667
28283,1007.108366,76.15081,2513.333333
28284,1159.262451,51.479366,2921.0
28285,1817.761328,87.26477,2606.666667
28286,1170.354153,128.71393,2258.0
28287,1255.40711,136.19968,1840.666667
28288,1032.507118,41.20422,2533.666667
28289,1378.06794,243.51254,1609.333333
28290,1195.764692,114.06052,1911.666667
28291,1140.148576,60.537178,2042.666667
28292,926.8082267,557.1218,1528.0
28293,1334.087188,275.64722,1648.0
28294,1519.030537,177.44572,1535.0
28295,1647.598966,110.08074,1940.333333
28296,1037.814524,110.39415,1842.333333
28297,1004.710356,74.53467,2443.666667
28298,1281.731274,57.553886,3907.0
28299,1972.994384,81.79693,2565.333333
28300,2247.438958,54.965183,3917.666667
28301,921.9296935,60.488663,2824.333333
28302,1013.013627,199.1773,1652.666667
28303,1519.960471,48.72459,2500.0
28304,1502.689531,85.844765,2779.333333
28305,1142.340331,78.354385,2016.0
28306,1142.928601,126.54436,2020.666667
28307,1083.346874,76.6211,2087.666667
28308,1293.203083,82.95055,2155.333333
28309,999.8096307,100.34787,2412.666667
28310,1054.159124,136.14087,2234.333333
28311,963.7109275,69.715454,2787.333333
28312,1443.494278,151.87079,2793.333333
28313,1100.802672,127.15123,2559.0
28314,1081.943876,64.93248,3355.333333
28315,1304.934608,60.504417,3194.666667
28316,1313.379915,161.98431,1979.333333
28317,1036.682206,85.33326,2038.333333
28318,984.5128321,100.26785,2243.666667
28319,1426.236027,67.030136,2951.0
28320,1853.388448,56.27453,2429.666667
28321,1285.86203,198.31578,1790.666667
28322,1269.943351,73.23036,2478.666667
28323,888.2565647,93.4905,3762.333333
28324,1284.686758,61.807293,2969.0
28325,1402.69457,30.62484,7136.666667
28326,1289.864395,117.2307,2251.666667
28327,1089.955884,105.0323,2304.0
28328,1803.983888,53.969833,4129.666667
28329,1378.696381,83.39976,2611.666667
28330,1692.829643,204.71864,2606.666667
28331,1488.737774,78.36712,3481.333333
28332,1381.325522,79.07841,2503.666667
28333,1815.50238,93.423805,3440.0
28334,1115.52336,134.91655,1845.666667
28335,1449.05101,193.78386,1622.0
28336,1125.853935,36.29648,6160.333333
28337,1261.089021,98.491356,1982.0
28338,1642.33379,104.01882,2020.333333
28339,1486.130224,220.1138,1510.0
28340,1463.152643,101.85383,2042.666667
28341,1341.895899,57.86413,3710.333333
28342,1197.242679,158.35042,1724.666667
28343,1378.744176,149.31053,2413.0
28344,1497.352518,138.54726,2199.0
28345,1493.304334,67.451035,2631.333333
28346,1781.153082,42.503716,2891.333333
28347,1084.492714,59.31235,1977.0
28348,1437.320256,97.93745,2228.333333
28349,1965.378885,97.238464,2157.333333
28350,1213.024994,51.31372,3341.333333
28351,1754.388593,55.210114,2497.333333
28352,2030.897223,56.435585,2673.333333
28353,1283.16089,97.524895,2307.333333
28354,1190.439127,67.696594,2131.666667
28355,1654.288651,78.23638,4630.666667
28356,1656.083908,100.16659,2420.333333
28357,1248.483794,147.48819,1672.0
28358,2084.707301,110.12752,1945.666667
28359,1267.72003,91.74545,2271.666667
28360,1045.158042,102.871544,1929.0
28361,1298.513763,425.17667,1302.0
28362,1578.658077,197.55405,1842.333333
28363,1375.666783,235.38692,1496.333333
28364,1546.170303,75.70305,2102.666667
28365,1373.924305,38.046024,3772.333333
28366,1357.651262,86.58808,2078.666667
28367,1186.183237,105.98867,2073.333333
28368,1230.863337,70.30107,2128.0
28369,1021.093385,213.7506,1619.333333
28370,1520.25237,117.224174,1881.0
28371,1497.20886,149.23772,1641.333333
28372,1521.06032,63.455208,3804.333333
28373,1234.848989,104.97333,2502.0
28374,1557.476369,115.1748,2168.333333
28375,1055.181866,98.22332,1863.333333
28376,1322.407665,69.67629,2173.666667
28377,1625.251186,160.82582,1708.333333
28378,1202.396028,96.15992,2096.333333
28379,1362.516496,35.66576,5705.333333
28380,1522.662303,137.58357,2184.333333
28381,1360.485234,119.24028,1821.666667
28382,1546.62856,181.97017,1679.0
28383,1191.658797,114.94039,2043.333333
28384,1410.139955,39.717884,4159.0
28385,1273.044733,183.9854,1761.333333
28386,1334.771693,69.641014,3164.666667
28387,1251.564437,71.60733,2656.666667
28388,1174.882844,103.44714,2107.666667
28389,1646.349678,231.37462,1364.333333
28390,956.6131114,105.36227,3856.666667
28391,1254.223144,75.725,3017.333333
28392,1805.969372,110.72856,2488.666667
28393,1397.182646,109.55727,2860.666667
28394,1517.745633,75.53512,2506.333333
28395,1138.917666,168.07838,1999.0
28396,1626.097354,104.73828,2101.666667
28397,1491.542182,63.930347,3000.333333
28398,1547.702213,67.46041,2680.333333
28399,1068.362258,121.65635,2363.333333
28400,1106.889922,39.788063,4942.666667
28401,1372.12142,56.039684,2957.666667
28402,1243.562942,95.19211,1703.666667
28403,1007.299702,114.8253,1990.0
28404,1294.74949,48.996574,4594.333333
28405,1374.503959,91.39854,2328.333333
28406,1133.725414,30.699146,3804.333333
28407,1312.511601,120.39109,1735.0
28408,1294.33444,95.223236,1816.333333
28409,1309.054616,59.949543,3163.333333
28410,1164.908466,81.87801,2735.333333
28411,1219.60529,59.867954,3286.333333
28412,1107.771914,406.0689,1429.333333
28413,1304.864617,209.04575,1750.0
28414,942.7520835,135.84346,1903.333333
28415,1384.753774,50.217155,2884.666667
28416,1679.120261,206.86475,1634.0
28417,1575.589269,98.57834,2283.666667
28418,1090.527904,138.93863,2037.666667
28419,1423.449996,106.79076,2014.333333
28420,1338.832279,64.63236,2461.333333
28421,1161.182514,138.26866,1576.333333
28422,1133.049986,234.74483,1525.333333
28423,1651.030703,64.1747,2361.333333
28424,1808.188306,159.98381,1729.0
28425,1502.556057,101.60659,2536.0
28426,1198.567357,75.43048,1885.333333
28427,1296.063564,82.66751,2540.0
28428,1477.590227,61.642216,2833.333333
28429,2132.82785,67.41934,3341.666667
28430,1406.412504,224.41508,1682.666667
28431,1196.355334,153.13997,2154.666667
28432,1381.145627,44.884422,4113.666667
28433,1579.675562,60.212627,4710.0
28434,763.166107,127.98729,2598.0
28435,1058.84584,106.88998,1945.666667
28436,1013.111718,112.37118,2273.666667
28437,1153.219077,44.03591,2862.666667
28438,1106.25478,42.30355,2990.333333
28439,1505.627426,145.82271,1909.666667
28440,1970.46037,65.54678,2023.333333
28441,1934.019791,131.6644,2020.333333
28442,1381.11786,53.051964,4290.666667
28443,1583.338965,159.11295,1799.666667
28444,1092.594811,80.549614,3132.333333
28445,1506.864188,30.229143,4385.333333
28446,1571.523235,42.793457,2439.0
28447,1800.088393,54.95659,2148.333333
28448,1599.172078,120.10803,1791.0
28449,1018.985498,61.356075,3330.666667
28450,1493.532996,51.876408,3665.666667
28451,1429.088436,83.33907,2638.333333
28452,1261.6551,77.915504,2249.333333
28453,1476.926037,89.15827,1921.666667
28454,1231.975274,61.05901,2310.666667
28455,1778.769599,94.98157,2257.666667
28456,1214.498442,25.518353,4652.666667
28457,1440.402681,92.801476,1911.333333
28458,1702.550512,77.55608,2375.333333
28459,1598.747482,357.69232,1398.333333
28460,1348.156259,79.77148,1860.666667
28461,1670.963375,121.600975,1605.333333
28462,1297.151373,45.498863,5668.333333
28463,1685.459258,30.307484,5158.0
28464,1270.329902,103.5165,1980.0
28465,1046.086073,68.20067,2686.333333
28466,1715.060898,74.27455,2935.333333
28467,1413.4868,96.096214,1921.0
28468,1076.636024,50.915333,2181.0
28469,1393.673904,100.00952,2217.333333
28470,1659.934704,56.200127,2409.0
28471,1573.89876,243.95284,1679.333333
28472,1367.506191,108.33829,2497.666667
28473,1138.968584,42.962696,4356.333333
28474,1125.812025,60.007946,2520.333333
28475,1439.668065,90.18854,2136.0
28476,1456.57981,46.24749,3720.666667
28477,1388.297137,203.03639,1641.0
28478,1247.611468,39.72097,2351.333333
28479,1096.509675,56.66389,5103.666667
28480,1896.278433,78.68668,2556.333333
28481,1684.419067,305.1641,1642.666667
28482,1490.666568,83.658035,2239.333333
28483,1192.589099,135.48447,2395.0
28484,1972.281468,94.95316,1815.666667
28485,1863.750306,92.34016,1795.333333
28486,1791.965902,268.3192,1491.0
28487,1572.386908,111.56923,2916.333333
28488,926.5328189,131.8735,1925.0
28489,1032.235738,37.700623,3187.666667
28490,1289.886836,85.228645,1975.0
28491,1216.687246,70.97869,2058.666667
28492,1038.272841,172.05788,1746.666667
28493,1064.518404,123.65485,2181.666667
28494,1127.092,70.53012,2405.0
28495,1621.698693,89.59398,1963.0
28496,1701.471548,64.33396,3326.0
28497,1614.939615,106.70918,2227.333333
28498,1762.792968,88.34461,1860.333333
28499,1424.289486,55.73143,3069.666667
28500,1577.324249,4.979556,7594.666667
28501,1222.006292,93.524345,2211.666667
28502,1569.481305,75.81631,2355.666667
28503,1566.718024,159.15651,1690.666667
28504,1373.718937,391.91473,1432.333333
28505,1282.58626,72.84791,2185.666667
28506,1400.190694,151.34338,1868.333333
28507,1510.163099,117.91179,2110.0
28508,1649.88994,115.3128,1827.0
28509,1081.25457,110.550064,2080.0
28510,952.1160257,130.47847,1827.666667
28511,1002.302891,45.215477,2495.0
28512,1040.902505,101.65629,2570.0
28513,1330.754557,105.156685,2211.0
28514,1245.196633,92.1822,2240.666667
28515,1365.937641,76.89023,1897.0
28516,1498.719815,89.63304,2050.333333
28517,1772.903912,88.71157,2125.0
28518,1353.470239,125.98756,1946.333333
28519,1587.346563,88.572815,2117.666667
28520,1392.533375,142.81316,1928.666667
28521,1473.573811,86.41163,1942.666667
28522,1654.296367,234.15007,1545.0
28523,2063.625417,57.065548,2113.333333
28524,1511.632548,121.81426,1798.333333
28525,1649.474045,164.0184,1777.333333
28526,1475.987454,142.02821,2316.333333
28527,1414.05329,66.83515,2349.333333
28528,1161.156947,69.01316,3025.333333
28529,1195.565063,226.56691,1618.333333
28530,943.2023928,111.19931,2370.666667
28531,1382.701968,214.3451,1671.666667
28532,1102.89689,100.85426,2017.0
28533,1078.754456,44.800182,4105.666667
28534,1054.237863,41.714745,5098.0
28535,1327.554932,56.988625,4052.333333
28536,1209.620616,172.54604,1785.0
28537,1179.9361,129.93213,1986.333333
28538,1540.195814,83.642914,1985.0
28539,1398.253906,95.27879,1763.333333
28540,1079.847128,135.54407,1779.0
28541,1611.517588,79.74917,1910.0
28542,1403.395633,115.52866,2006.666667
28543,1731.983044,199.89053,1924.0
28544,1007.355453,222.55925,1441.0
28545,924.0668189,385.25406,1466.0
28546,904.2090967,98.55583,1741.666667
28547,1621.850414,94.45459,1976.0
28548,1212.404924,69.37177,3119.666667
28549,1225.11936,118.062065,1693.0
28550,1240.399754,54.40367,3052.0
28551,1715.383794,51.961533,3256.333333
28552,1289.617632,84.36719,2746.666667
28553,1818.134914,126.798996,2235.333333
28554,1588.106971,72.97916,2313.0
28555,1695.184295,71.0598,2786.0
28556,1226.748764,349.00668,1446.0
28557,1616.137455,210.36557,1712.333333
28558,1508.214184,467.48044,1416.666667
28559,1276.642535,90.572464,1987.333333
28560,1570.172464,46.31533,2982.0
28561,1672.936573,79.90434,2798.0
28562,1571.097785,70.31636,3149.0
28563,1163.735526,72.886635,2887.0
28564,1317.958282,107.25709,2081.0
28565,1497.071649,208.57661,1577.666667
28566,1014.751418,121.078354,2998.333333
28567,1565.564114,107.26982,2177.666667
28568,1235.420587,74.72203,2465.666667
28569,1296.344373,94.34733,2476.333333
28570,1101.431849,74.21242,2441.666667
28571,1108.911735,183.16534,1719.0
28572,1263.764898,228.68764,1446.333333
28573,1486.406701,56.6419,2430.666667
28574,1110.753103,60.6135,2485.333333
28575,1416.230323,70.08869,2997.333333
28576,1123.441567,92.57543,2520.666667
28577,1255.456786,161.07188,1886.333333
28578,1697.795046,1460.6521,1114.333333
28579,1120.930031,123.46335,1716.0
28580,1106.218462,137.94838,1691.333333
28581,1463.115257,125.97578,1943.0
28582,1573.285394,114.618675,1916.666667
28583,1297.195983,62.800278,2632.666667
28584,1017.981212,46.10189,3192.333333
28585,1483.201071,94.152466,1909.666667
28586,1057.025908,277.82434,1496.333333
28587,1883.116692,124.574455,1967.0
28588,1366.675821,279.17963,1600.333333
28589,920.6807857,139.11214,1654.0
28590,1190.66136,82.728004,2215.0
28591,1522.99008,52.1167,2838.333333
28592,1120.711614,54.87626,4271.0
28593,1192.066648,76.67293,1817.333333
28594,1692.15532,163.0332,1548.333333
28595,1753.048068,72.42777,3617.666667
28596,1155.420484,111.226845,2500.333333
28597,1527.708121,81.88935,2246.0
28598,1135.697981,54.591,2901.333333
28599,1941.097519,238.1463,2504.666667
28600,821.5144349,124.21005,1857.0
28601,1083.302587,147.11302,1775.666667
28602,1677.436887,107.86319,2099.333333
28603,1305.794806,99.10665,1933.333333
28604,1324.262076,156.6984,1704.666667
28605,1230.100189,136.45872,1853.333333
28606,1366.470924,95.19991,2733.0
28607,1584.529174,140.59589,1769.0
28608,1641.54791,143.50119,2041.666667
28609,1503.965991,91.05989,2215.666667
28610,919.4387043,69.52125,3419.0
28611,1359.179386,74.70884,3342.666667
28612,1568.023427,72.22621,3100.666667
28613,1535.930727,68.45376,3072.333333
28614,1501.06955,73.06697,2267.0
28615,1462.879807,54.298256,2281.333333
28616,1265.628143,160.54137,1824.0
28617,1365.976621,59.897038,2373.333333
28618,1781.94663,37.995388,5336.0
28619,1956.909249,83.909546,2179.0
28620,1340.672836,241.7008,1471.0
28621,2930.574636,54.951775,2926.333333
28622,1472.910206,60.201782,2815.333333
28623,1516.206536,50.80439,3966.333333
28624,1186.426564,107.674484,1991.333333
28625,1339.894539,62.890953,2648.333333
28626,1103.500631,94.5275,2629.333333
28627,1528.360916,94.61829,2020.666667
28628,1374.976805,99.85391,2512.666667
28629,1502.786534,81.07979,2999.333333
28630,966.6588829,66.17374,2595.0
28631,1184.556914,145.0921,1789.666667
28632,2118.1979,249.18242,1579.666667
28633,1792.713896,124.10636,2341.666667
28634,1426.652998,137.35208,2025.0
28635,1374.997433,159.14206,1951.666667
28636,1606.925554,91.18601,2427.666667
28637,1469.738742,92.30241,2113.0
28638,1253.371067,171.43312,1849.333333
28639,1247.294362,71.45229,2444.666667
28640,1412.351549,233.49364,1703.666667
28641,1658.361002,84.6744,1817.333333
28642,1655.206408,29.383854,4096.0
28643,1871.325916,36.03346,4767.666667
28644,1924.630743,107.00404,2332.666667
28645,1681.490044,154.26952,1752.666667
28646,1647.56491,78.88785,2859.0
28647,1538.350095,52.095783,3181.333333
28648,1493.084586,30.936644,3961.0
28649,1485.312145,153.44499,1909.333333
28650,1874.122212,117.66412,2110.0
28651,986.1918087,30.949099,4598.333333
28652,1143.484693,46.09349,4249.333333
28653,1298.405892,99.825836,2662.0
28654,1861.119612,78.13101,2071.333333
28655,1115.231845,200.32616,1640.0
28656,976.0373529,108.38769,1824.666667
28657,1251.055894,78.4709,1834.333333
28658,1488.542395,73.40122,2798.333333
28659,1338.152923,107.6303,1747.666667
28660,1785.112711,73.615746,2630.0
28661,1157.59658,65.80441,2049.666667
28662,1444.089735,71.071266,1985.0
28663,1918.695721,173.37973,1563.333333
28664,1101.559309,65.68026,2484.0
28665,1552.728748,54.313385,2928.666667
28666,1029.98083,103.61277,2655.0
28667,1794.918897,38.497463,4742.0
28668,1515.863325,279.15775,1493.333333
28669,1813.13381,87.20769,2933.0
28670,1457.960679,109.56472,1831.0
28671,1344.383299,147.78041,2174.666667
28672,1633.983764,197.4004,1435.666667
28673,1548.247185,153.02454,1884.333333
28674,1912.852234,182.01863,1674.0
28675,1911.176812,315.4077,1480.0
28676,2294.621892,168.38954,1708.0
28677,1380.719418,129.6805,1929.333333
28678,1215.908214,120.93518,1839.0
28679,1255.981741,37.847054,2405.0
28680,1576.775826,105.96053,1837.0
28681,1630.978348,138.33087,1963.333333
28682,1533.520055,261.48355,1518.333333
28683,1347.662206,238.7002,1791.0
28684,1413.055379,63.453823,2422.333333
28685,1052.455456,124.69001,1839.666667
28686,1203.96952,86.38506,2242.666667
28687,1233.039189,74.151245,3151.333333
28688,1175.447623,28.971973,2399.333333
28689,977.7418179,59.6851,2168.333333
28690,1370.482806,62.6656,2323.0
28691,1291.485464,144.64284,1882.333333
28692,947.2645406,91.48829,2075.666667
28693,1071.499398,75.723976,2479.333333
28694,960.0045642,130.35797,1923.0
28695,1038.106152,47.55209,2958.0
28696,1080.64736,56.4288,3644.0
28697,1449.676538,85.43132,2657.666667
28698,1222.950697,52.830563,4113.333333
28699,1078.450213,30.123003,6579.0
28700,1003.788722,131.87068,1832.0
28701,1222.494845,256.95963,1506.0
28702,1915.658771,59.929447,3760.0
28703,1438.496474,53.751373,4155.0
