,Mean,Mode,Median,Standard Deviation,Zero Crossing Rate,RMS,Ampl. Env,Human/Robo
390,0.73,27,49.0,4083.41,8038,4083.4094284066105,15951.0,1
391,1.78,0,9.0,3170.49,9766,3170.4865131395845,15951.0,1
392,1.0,0,0.0,3564.06,5879,3564.0645280353724,13837.0,1
393,0.51,0,0.0,3701.31,2736,3701.314536755827,14751.0,1
394,-0.73,0,0.0,3662.28,3050,3662.279673918965,16760.0,1
395,-0.47,0,0.0,3981.82,4639,3981.816724812934,16760.0,1
396,2.28,0,0.0,2729.79,7356,2729.789121892019,14935.0,1
397,-1.34,0,0.0,3538.84,6539,3538.844398952856,13385.0,1
398,-2.51,0,3.0,3874.86,6168,3874.8586025815184,16068.0,1
399,0.62,0,1.0,3755.92,5970,3755.918100811039,16068.0,1
400,1.36,0,0.0,3400.55,5503,3400.545981162437,13727.0,1
401,1.52,0,0.0,3084.9,6657,3084.8988297835635,13457.0,1
402,3.36,0,0.0,3705.81,7604,3705.8095512316872,15705.0,1
403,1.07,0,0.0,3344.95,8991,3344.952380826968,16682.0,1
404,-0.32,0,0.0,2968.64,8960,2968.6415681250573,16682.0,1
405,1.64,0,0.0,3889.66,7492,3889.6570979972,17530.0,1
406,3.17,0,0.0,3681.79,4775,3681.794778365573,18179.0,1
407,-0.55,0,0.0,3345.14,5998,3345.136641454277,18179.0,1
408,0.21,0,0.0,3527.66,7714,3527.661521461491,16844.0,1
409,1.8,0,0.0,3175.16,7003,3175.1629344019498,15283.0,1
410,1.06,0,0.0,3054.63,5079,3054.626898657183,16867.0,1
411,0.06,0,0.0,3661.51,4668,3661.514227747859,17044.0,1
412,-0.16,27,29.0,3726.33,6636,3726.330060528724,17044.0,1
413,0.84,39,41.0,3715.69,5873,3715.688626620912,14636.0,1
414,0.02,0,0.0,3751.35,2765,3751.353045235812,18106.0,1
415,0.89,0,0.0,4179.07,4879,4179.074587752652,18106.0,1
416,4.92,0,0.0,3796.13,5458,3796.130304665529,14978.0,1
417,2.38,0,0.0,3417.14,6957,3417.143754658267,14978.0,1
418,-2.59,0,0.0,3265.53,7248,3265.526936039573,13878.0,1
419,-2.04,0,0.0,3388.63,5494,3388.627205816538,14939.0,1
420,1.09,0,0.0,3621.64,5935,3621.645152413472,14939.0,1
421,1.37,0,0.0,3289.52,4000,3289.5195013861826,15134.0,1
422,-2.6,0,0.0,2898.44,3829,2898.4384399189853,15134.0,1
423,-0.13,28,26.0,3968.6,4308,3968.59576676688,16086.0,1
424,-0.83,0,0.0,3074.39,6035,3074.391935001131,13153.0,1
425,1.59,0,0.0,3393.57,7453,3393.5741468251435,17027.0,1
426,3.06,31,40.0,4062.96,7375,4062.958520585707,17243.0,1
427,-0.38,0,0.0,2959.68,6793,2959.6760582874604,17243.0,1
428,0.83,0,0.0,2863.08,4886,2863.0762092546543,15721.0,1
429,2.75,0,0.0,3952.69,5130,3952.694818728104,15721.0,1
430,1.1,47,36.0,4267.78,6150,4267.777437964637,15952.0,1
431,0.08,0,0.0,3518.06,9453,3518.060219780213,15952.0,1
432,-0.28,0,0.0,2875.71,4851,2875.709319454941,16836.0,1
433,0.21,0,0.0,2779.73,8910,2779.726321061122,16836.0,1
434,0.55,0,0.0,3429.22,9043,3429.219361604037,16861.0,1
435,0.63,0,0.0,3672.18,4319,3672.1820298019,16861.0,1
436,3.31,0,0.0,3153.95,4590,3153.955919159302,14845.0,1
437,0.68,0,0.0,3496.5,5018,3496.5003517803343,14845.0,1
438,-0.28,0,0.0,3736.18,5077,3736.1766700732974,14324.0,1
439,2.89,0,0.0,3941.83,5305,3941.8343420291017,15879.0,1
440,3.86,47,51.0,4058.93,6997,4058.9329644624586,17424.0,1
441,0.06,0,0.0,3007.34,4444,3007.3407089985667,17103.0,1
442,0.58,0,0.0,3023.27,6762,3023.2742895741367,14067.0,1
443,4.79,0,0.0,3958.01,6631,3958.01705403097,14804.0,1
444,4.33,0,0.0,3625.89,8041,3625.893309241186,14804.0,1
445,1.57,0,0.0,3366.02,7319,3366.024889985218,15057.0,1
446,-1.24,0,1.0,3801.87,3731,3801.866154929708,15057.0,1
447,-1.75,0,2.0,3454.93,6498,3454.9280701629664,18397.0,1
448,0.19,0,0.0,3331.25,6701,3331.24634483852,18397.0,1
449,-0.8,0,0.0,3156.85,6567,3156.8456439933834,17254.0,1
450,-0.13,0,0.0,3085.94,6417,3085.9359163793406,16608.0,1
451,-0.3,0,0.0,3411.76,5238,3411.762488802525,16701.0,1
452,-2.32,0,0.0,3933.71,4237,3933.709047451273,16701.0,1
453,-2.41,0,0.0,3442.88,6331,3442.880015335998,16433.0,1
454,0.1,0,11.0,3850.24,7198,3850.238082248941,18163.0,1
455,-1.4,0,45.0,4103.19,6050,4103.188539416633,18163.0,1
456,-0.47,0,0.0,3146.46,7629,3146.46311276646,14764.0,1
457,2.05,0,0.0,3001.58,5933,3001.5770488195035,16328.0,1
458,-0.81,0,0.0,3142.29,7011,3142.292736203933,17878.0,1
459,0.89,0,0.0,3042.13,8044,3042.1310113142727,14496.0,1
460,1.57,0,0.0,3492.38,8785,3492.3834168086414,12350.0,1
461,-1.14,43,47.0,3640.52,8217,3640.524827548907,16949.0,1
462,-0.43,0,0.0,3152.56,4880,3152.5628780406582,16949.0,1
463,0.1,0,0.0,3154.93,4671,3154.9345745989726,17114.0,1
464,0.82,0,0.0,3397.7,4992,3397.69906554421,17548.0,1
465,0.76,0,0.0,3600.38,4027,3600.377860725177,17548.0,1
466,0.57,0,0.0,3356.42,5897,3356.4153422960035,14844.0,1
467,0.11,0,0.0,2447.0,9525,2447.003663667057,14844.0,1
468,-1.85,0,0.0,2909.81,7570,2909.8061516190387,13165.0,1
469,1.06,0,0.0,3495.64,6087,3495.6353871649712,16245.0,1
470,1.02,0,0.0,3528.19,8182,3528.188443096542,16245.0,1
471,0.36,0,0.0,3226.21,8469,3226.210702976481,12628.0,1
472,1.42,0,0.0,3836.32,4685,3836.322614171024,13812.0,1
473,2.45,0,0.0,3694.72,3994,3694.717801131773,17533.0,1
474,3.21,0,0.0,3017.57,7933,3017.573018172054,17533.0,1
475,1.46,0,0.0,3283.85,6663,3283.85512317459,13209.0,1
476,0.38,0,0.0,3194.85,2602,3194.8539450184576,13209.0,1
477,-0.45,0,0.0,3821.46,5665,3821.456006550383,16661.0,1
478,-0.62,0,0.0,3216.14,5182,3216.138969323309,16661.0,1
479,-3.63,0,0.0,3299.87,6141,3299.8700550173185,15764.0,1
480,-4.8,0,0.0,3126.41,4668,3126.4169427637125,13459.0,1
481,-1.5,0,0.0,3337.52,4719,3337.515745281212,17472.0,1
482,-1.04,0,0.0,3694.52,5023,3694.520040546539,17818.0,1
483,0.58,0,0.0,3397.87,3904,3397.8750256594194,17818.0,1
484,2.9,0,8.0,3235.83,6045,3235.827645286442,14298.0,1
485,1.85,0,3.0,3155.57,7255,3155.574069800929,13658.0,1
486,0.03,0,0.0,2847.81,7399,2847.805200500905,14500.0,1
487,2.55,24,40.0,3809.32,8479,3809.3204669599536,15948.0,1
488,3.86,0,0.0,3915.41,3713,3915.416583200312,16277.0,1
489,3.82,0,0.0,3564.81,4018,3564.8148409139008,16277.0,1
490,0.97,0,0.0,3649.72,4752,3649.720582455594,15037.0,1
491,-1.51,0,0.0,3429.08,4831,3429.08469128425,16815.0,1
492,1.49,0,0.0,3540.09,8869,3540.091834966997,16815.0,1
493,2.28,0,9.0,3538.55,8570,3538.5523833907,18065.0,1
494,0.3,0,0.0,3511.74,4493,3511.7437705504653,18065.0,1
495,-1.42,0,0.0,3417.11,4713,3417.109253448008,17391.0,1
496,1.28,0,0.0,3409.33,7215,3409.3298520383737,17391.0,1
497,2.74,0,0.0,3410.77,7134,3410.773649775077,15009.0,1
498,-0.61,0,0.0,3301.64,3170,3301.635276647013,14458.0,1
499,1.0,0,0.0,3741.31,4796,3741.309484659081,14458.0,1
500,4.11,0,102.0,4057.93,7086,4057.9318747361935,14650.0,1
501,0.07,0,0.0,3412.87,4305,3412.872158461257,15592.0,1
502,-2.21,0,0.0,3732.59,2295,3732.5906673515647,17808.0,1
503,-0.54,0,0.0,4037.08,3538,4037.079025731352,17808.0,1
504,0.94,0,0.0,2716.99,6379,2716.9871070728327,12768.0,1
505,1.2,0,0.0,3207.17,9030,3207.1675852689705,14893.0,1
506,1.66,0,0.0,3111.26,8205,3111.2567878592085,17105.0,1
507,2.18,0,0.0,3257.94,7676,3257.9406440265298,17105.0,1
508,1.93,0,4.0,3460.89,5578,3460.89346556637,14533.0,1
509,0.69,0,1.0,3662.9,7193,3662.895236012081,15488.0,1
510,2.14,32,31.0,3858.01,11849,3858.006572052464,15636.0,1
511,1.92,35,33.0,3745.23,9482,3745.2315081981246,15935.0,1
512,-2.09,0,0.0,2991.77,8100,2991.768858050368,15935.0,1
513,-0.29,0,0.0,3544.31,6110,3544.308424784728,16717.0,1
514,-4.69,0,0.0,2897.41,3005,2897.411332551869,16717.0,1
515,-0.55,0,0.0,3465.17,2846,3465.165368348241,18075.0,1
516,0.94,0,6.0,3957.15,4152,3957.146447883879,18075.0,1
517,-1.84,0,0.0,3659.66,5119,3659.6596959280246,16786.0,1
518,-1.69,0,0.0,3516.88,5745,3516.880104581332,18395.0,1
519,-0.81,0,0.0,3280.62,4157,3280.617825959007,18395.0,1
520,-0.12,0,0.0,2857.12,5839,2857.1221744965687,15073.0,1
521,-0.99,0,0.0,3605.15,9684,3605.154250514117,15768.0,1
522,0.63,0,0.0,3457.34,6766,3457.344360922122,16285.0,1
523,1.39,0,0.0,3008.61,7280,3008.613946653841,16285.0,1
524,-0.74,0,0.0,3310.52,8249,3310.519827761193,14183.0,1
525,-0.95,0,0.0,3322.06,9103,3322.063432567175,15275.0,1
526,4.48,0,0.0,3175.65,8173,3175.657314635822,15275.0,1
527,5.94,0,0.0,2952.62,8842,2952.6260633544507,12878.0,1
528,2.46,33,33.0,3635.88,11101,3635.878950130216,12878.0,1
529,-1.14,31,37.0,3841.01,7997,3841.005745895208,18062.0,1
530,-2.95,0,0.0,3388.36,3617,3388.366231681576,18062.0,1
531,1.79,0,0.0,3857.23,6933,3857.232908446157,16661.0,1
532,2.22,0,0.0,3638.05,4426,3638.05318267889,16661.0,1
533,2.49,0,0.0,3602.87,3745,3602.8699074487827,17414.0,1
534,-0.23,0,0.0,3856.2,3379,3856.203413981166,17414.0,1
535,-2.34,0,0.0,4004.65,3670,4004.6477460570736,15414.0,1
536,-2.11,0,0.0,3642.4,3340,3642.401601965385,13703.0,1
537,-0.09,0,0.0,3477.86,7276,3477.862951583918,16007.0,1
538,2.93,0,0.0,3469.82,8458,3469.825698792376,17833.0,1
539,1.9,0,0.0,3542.71,7125,3542.7117480822512,17833.0,1
540,0.12,0,0.0,3463.47,4791,3463.4669552343066,14765.0,1
541,0.06,36,113.0,4203.31,5878,4203.30838150141,14765.0,1
542,-0.6,39,38.0,3808.4,9470,3808.400354479555,14781.0,1
543,1.17,0,0.0,2825.51,8526,2825.5105839476164,14781.0,1
544,0.69,0,0.0,2845.91,4144,2845.91112475425,16184.0,1
545,-1.05,0,0.0,3414.56,6562,3414.558738695236,16184.0,1
546,-1.28,0,0.0,3442.18,6812,3442.182111684389,16426.0,1
547,0.06,0,0.0,3659.72,5434,3659.718814335331,16426.0,1
548,0.92,0,0.0,3773.82,5616,3773.8169828437626,14476.0,1
549,5.48,0,0.0,3211.17,7537,3211.177701404891,12570.0,1
550,2.59,0,0.0,2528.04,8201,2528.044661393465,11573.0,1
551,-0.06,0,0.0,2727.99,6999,2727.991699034292,12810.0,1
552,-1.44,0,0.0,3210.27,5660,3210.266141615053,12810.0,1
553,-0.94,0,0.0,3232.54,9154,3232.5436996272765,15510.0,1
554,2.01,0,0.0,3295.92,12059,3295.925143264028,15510.0,1
555,1.12,0,0.0,3458.75,9430,3458.749284062087,13713.0,1
556,0.53,0,0.0,3490.33,6841,3490.331941234243,13713.0,1
557,-0.56,0,0.0,3332.03,8227,3332.0311943317697,18756.0,1
558,0.29,0,16.0,3731.67,6508,3731.665494119214,18578.0,1
559,-4.41,0,0.0,3923.82,4435,3923.821064982449,18578.0,1
560,0.13,0,0.0,3416.56,4548,3416.557631593532,15380.0,1
561,2.6,0,0.0,3578.05,7616,3578.050087687426,13411.0,1
562,1.59,0,0.0,3605.86,6180,3605.8641128029217,13308.0,1
563,0.16,0,0.0,3193.9,6543,3193.8961598649385,15695.0,1
564,-0.99,0,0.0,3179.27,7192,3179.265830345113,15695.0,1
565,-1.13,0,0.0,3287.63,7565,3287.626247005581,14728.0,1
566,-1.53,0,0.0,3822.21,10129,3822.2059651463055,14864.0,1
567,1.75,0,0.0,3067.2,9429,3067.197535210277,16063.0,1
568,-0.48,0,0.0,3527.85,9711,3527.847322376636,18190.0,1
569,-0.16,0,0.0,3583.13,9382,3583.1272598109044,18190.0,1
570,2.8,0,0.0,3128.84,7243,3128.83651858003,17204.0,1
571,2.39,0,0.0,3435.74,5622,3435.742779953121,17204.0,1
572,0.58,0,0.0,4095.07,3781,4095.070845541016,14547.0,1
573,2.76,0,20.0,3963.86,7817,3963.85995590157,14547.0,1
574,2.95,0,0.0,2721.53,7435,2721.53045913508,13089.0,1
575,-0.81,0,0.0,2919.74,3449,2919.737501899785,14482.0,1
576,-0.48,0,0.0,3890.7,8782,3890.696392678308,17731.0,1
577,-1.24,0,0.0,3471.63,6953,3471.630409476216,18837.0,1
578,-3.48,0,2.0,4276.79,5321,4276.788109083732,18837.0,1
579,-3.25,0,0.0,4231.3,5250,4231.304781033859,18038.0,1
580,0.89,0,0.0,3934.58,4640,3934.582775848032,17871.0,1
581,1.83,33,38.0,4189.71,4652,4189.706352478655,17871.0,1
582,-1.86,0,0.0,3884.15,3288,3884.149797574754,17746.0,1
583,1.27,0,0.0,3716.01,3879,3716.007208012385,14687.0,1
584,4.45,32,32.0,3600.69,6017,3600.6913322305204,14687.0,1
585,-0.38,0,0.0,3304.9,3885,3304.895962053874,15090.0,1
586,-0.62,0,0.0,4016.04,4045,4016.0352251941217,17294.0,1
587,-2.65,0,0.0,3424.82,5483,3424.8219778552,17294.0,1
588,-0.55,0,0.0,3246.62,4759,3246.6154160910405,15480.0,1
589,-1.4,0,26.0,3488.14,4977,3488.13996422162,15480.0,1
590,-1.23,0,0.0,3098.68,5075,3098.681639020053,14401.0,1
591,3.01,0,0.0,3765.22,6196,3765.222486122168,15744.0,1
592,2.7,0,0.0,3882.89,5654,3882.894591667407,15744.0,1
593,0.28,0,0.0,3459.31,3133,3459.3088384820458,14627.0,1
594,4.2,0,0.0,3630.54,10181,3630.5392395620793,12493.0,1
595,1.53,0,0.0,2919.36,12082,2919.3645027642574,12493.0,1
596,-1.03,0,0.0,3232.83,10959,3232.8266362426552,16175.0,1
597,0.32,0,2.0,3226.53,10650,3226.533128607236,16175.0,1
598,-2.2,0,0.0,2942.04,7170,2942.0458205133377,14537.0,1
599,-4.35,0,0.0,3111.72,2855,3111.7188513745905,17486.0,1
600,-3.67,0,0.0,3129.1,3049,3129.105469619073,17486.0,1
601,-3.94,0,0.0,3301.96,4458,3301.9586717583247,17202.0,1
602,-1.53,0,0.0,3406.59,5913,3406.5892179715474,16722.0,1
603,-3.69,0,0.0,4055.16,4625,4055.16397448981,16655.0,1
604,-3.42,0,0.0,3463.16,7783,3463.157378751361,16045.0,1
605,1.15,0,0.0,3491.54,9625,3491.5395859133546,15935.0,1
606,0.76,0,2.0,3520.7,6831,3520.699132274725,15293.0,1
607,-0.35,0,0.0,3270.45,6293,3270.4525481957385,13659.0,1
608,-2.37,0,0.0,4102.02,5009,4102.021512620332,16475.0,1
609,-1.84,0,43.0,3792.26,7404,3792.257815602731,16475.0,1
610,-1.71,0,0.0,3334.59,7510,3334.590054264542,15852.0,1
611,4.62,0,0.0,3714.6,7392,3714.603136271761,15852.0,1
612,-1.97,0,0.0,3255.33,9300,3255.332294866378,12489.0,1
613,-1.68,0,138.0,4342.29,6105,4342.286130599871,14780.0,1
614,0.22,0,0.0,3550.42,5880,3550.416610765559,14780.0,1
615,2.45,0,0.0,3077.16,6081,3077.16540179432,15531.0,1
616,0.86,0,8.0,3474.99,8002,3474.9859222736427,15531.0,1
617,1.29,0,0.0,3229.59,10515,3229.587911793082,16239.0,1
618,2.51,0,0.0,3156.97,12941,3156.970476580356,16239.0,1
619,1.05,0,0.0,2683.16,16040,2683.160589677778,13155.0,1
620,3.2,0,0.0,2676.56,10091,2676.5629004377984,13556.0,1
621,-1.03,0,0.0,3522.19,8076,3522.1938419116004,16931.0,1
622,-2.93,0,0.0,3100.66,9823,3100.664801296651,15365.0,1
623,0.29,0,0.0,2756.65,8401,2756.6471863479373,13788.0,1
624,0.64,0,0.0,3496.82,8319,3496.8172643133644,17091.0,1
625,-0.81,0,0.0,3389.26,10789,3389.2602658987403,17091.0,1
626,-1.33,0,0.0,3211.04,7320,3211.0405992450487,16100.0,1
627,2.13,0,0.0,3972.19,5362,3972.185739614904,14838.0,1
628,3.9,0,0.0,3987.45,7174,3987.456764655888,15019.0,1
629,-0.64,0,0.0,3099.46,11053,3099.462613099245,16973.0,1
630,-0.9,0,0.0,3036.62,11802,3036.620649669629,16346.0,1
631,-1.97,0,0.0,2867.74,12203,2867.7415486755426,16346.0,1
632,0.98,0,0.0,3543.75,8515,3543.7481202816884,15592.0,1
633,-0.28,0,0.0,3651.08,7077,3651.079533507864,16595.0,1
634,0.93,0,0.0,3392.11,7299,3392.109457255175,16595.0,1
635,2.56,0,0.0,3490.78,6145,3490.777909005384,16034.0,1
636,2.43,0,0.0,3853.53,3722,3853.529942792712,15086.0,1
637,0.3,0,0.0,3409.72,8930,3409.722526834112,12972.0,1
638,3.82,0,0.0,3274.85,10953,3274.8564380748053,17260.0,1
639,-1.5,0,0.0,3782.7,3486,3782.7034208354216,17012.0,1
640,2.47,0,0.0,3561.13,7058,3561.135845485257,16240.0,1
641,3.87,36,29.0,3372.57,10506,3372.5746559564845,18023.0,1
642,2.39,0,0.0,3117.31,8660,3117.3066323350354,18023.0,1
643,-0.5,0,0.0,3342.97,5438,3342.971681004791,14471.0,1
644,0.98,0,0.0,3497.74,4385,3497.744967832846,14471.0,1
645,2.64,0,0.0,3392.94,6510,3392.941943210936,15991.0,1
646,0.6,0,0.0,3359.17,7288,3359.1705315449526,15991.0,1
647,0.92,0,0.0,3721.1,4433,3721.105100638788,13297.0,1
648,0.47,0,0.0,3378.22,4573,3378.2203717342068,13382.0,1
649,1.05,0,0.0,2895.62,8970,2895.620674397805,13382.0,1
650,1.72,0,0.0,3621.07,8925,3621.074718919785,12953.0,1
651,0.21,0,16.0,3626.59,5411,3626.589568727071,15515.0,1
652,0.39,0,0.0,2802.84,6625,2802.8420701138334,16271.0,1
653,-0.97,0,0.0,3322.77,5171,3322.765372396914,16271.0,1
654,-1.56,0,0.0,3715.23,4832,3715.233665598975,16425.0,1
655,2.18,0,0.0,3659.82,5711,3659.820874031952,16425.0,1
656,1.4,0,0.0,3502.48,6691,3502.483700176205,15327.0,1
657,2.59,-22,121.0,4098.69,6598,4098.68883180951,16029.0,1
658,-0.17,0,0.0,3826.27,4711,3826.270411249053,16029.0,1
659,-0.42,0,0.0,3757.82,4863,3757.821853148443,14574.0,1
660,1.52,0,2.0,3639.37,8021,3639.3668377892327,16039.0,1
661,1.6,0,0.0,3440.83,6472,3440.8316204080666,16888.0,1
662,1.55,0,0.0,3573.29,3992,3573.2864900536592,16888.0,1
663,0.37,41,61.0,3982.75,5484,3982.752186616687,15983.0,1
664,-1.33,45,49.0,4005.97,6075,4005.969470677479,16946.0,1
665,-0.1,0,0.0,3238.29,3811,3238.2931352797573,16946.0,1
666,1.48,2,42.0,3939.03,5661,3939.028641683125,15703.0,1
667,0.77,0,0.0,3394.74,7299,3394.742499807607,17821.0,1
668,-1.46,0,0.0,3173.71,6558,3173.713678011928,17821.0,1
669,-0.29,0,0.0,3643.58,4822,3643.575890522935,17063.0,1
670,0.38,0,1.0,4245.21,4238,4245.213100658199,17063.0,1
671,1.82,33,32.0,3929.51,7804,3929.5131963132535,18455.0,1
672,1.66,21,25.0,3107.82,10117,3107.818355374072,18455.0,1
673,1.41,0,0.0,3062.63,8094,3062.630127847632,16793.0,1
674,-1.09,0,0.0,3613.36,4391,3613.362366273275,16793.0,1
675,0.05,0,23.0,3688.88,5550,3688.876780267945,14020.0,1
676,-0.2,25,46.0,3785.05,5333,3785.052035309422,16600.0,1
677,0.83,25,26.0,3454.38,4637,3454.375309661647,16600.0,1
678,-0.1,0,0.0,3267.65,4818,3267.646963795202,17370.0,1
679,-0.73,0,0.0,3244.48,5907,3244.481448552295,17370.0,1
680,0.28,0,6.0,4055.17,5589,4055.171550008705,17811.0,1
681,-0.58,0,0.0,3788.52,4542,3788.5246323602014,17811.0,1
682,-2.43,0,0.0,3190.17,3394,3190.1680614036623,17443.0,1
683,-1.14,0,0.0,3963.1,4206,3963.1019113820425,17443.0,1
684,2.1,0,0.0,3570.8,5091,3570.7985381424137,16596.0,1
685,0.74,0,0.0,3184.65,5268,3184.650746942277,16596.0,1
686,1.54,0,0.0,3575.0,3371,3575.0027244744865,15647.0,1
687,-0.25,0,0.0,3971.4,4382,3971.4042075819984,15647.0,1
688,1.53,0,0.0,3513.16,5600,3513.159286169644,17082.0,1
689,1.21,0,0.0,3188.24,8503,3188.239909417107,17082.0,1
690,-2.08,0,0.0,3231.21,8038,3231.209703810633,13715.0,1
691,0.76,0,0.0,3990.44,3837,3990.437756687855,15552.0,1
692,-3.13,0,0.0,3882.17,3051,3882.1706157766944,15552.0,1
693,0.78,0,0.0,3551.51,4228,3551.509367860375,12233.0,1
694,0.51,0,0.0,3482.26,5130,3482.2564710256484,17914.0,1
695,1.56,0,0.0,3532.55,10221,3532.55199678646,17914.0,1
696,2.32,0,0.0,3337.69,9626,3337.6876726260653,12736.0,1
697,1.62,0,28.0,3798.05,7034,3798.054494079831,14870.0,1
698,3.29,41,39.0,4088.1,6761,4088.106313441469,14870.0,1
699,4.0,0,36.0,3601.34,6636,3601.3442115410185,16364.0,1
700,1.02,0,0.0,3119.84,4441,3119.836625530253,16364.0,1
701,-0.95,0,0.0,3220.34,4036,3220.340823577529,18490.0,1
702,-0.52,0,3.0,3528.88,3789,3528.8796324045966,18399.0,1
703,-0.52,0,0.0,3817.0,6738,3817.001278490747,18399.0,1
704,3.39,0,0.0,3473.64,9285,3473.6414682577706,14315.0,1
705,0.27,0,0.0,3598.55,8668,3598.553570533584,14315.0,1
706,-2.65,0,0.0,3517.11,7849,3517.1112109229643,13788.0,1
707,1.07,0,0.0,3183.08,7400,3183.082188696987,16356.0,1
708,2.06,0,4.0,3370.23,8405,3370.2276110078974,16356.0,1
709,0.25,0,0.0,3397.05,9159,3397.0534084703468,15879.0,1
710,-0.71,0,0.0,3162.05,9989,3162.049733954227,15879.0,1
711,1.5,0,0.0,3951.15,8175,3951.149798476388,15806.0,1
712,-0.08,41,115.0,3615.59,11085,3615.5859884671527,18086.0,1
713,-0.59,0,0.0,3281.91,6574,3281.911668524916,18086.0,1
714,0.92,0,0.0,3134.22,7749,3134.219772128304,13306.0,1
715,1.07,0,0.0,3101.95,8582,3101.9487858441507,13306.0,1
716,-0.95,0,0.0,3046.47,5492,3046.4668388150885,17258.0,1
717,-2.73,0,0.0,3711.19,4559,3711.187183368686,17258.0,1
718,-1.98,0,0.0,3487.34,5073,3487.343939160576,16220.0,1
719,-0.42,0,2.0,3467.84,5942,3467.837167457549,18228.0,1
720,-4.3,0,0.0,2997.93,6875,2997.932514250446,17422.0,1
721,-1.71,0,0.0,3833.58,4877,3833.5772862954,17422.0,1
722,-0.51,0,0.0,3490.32,4258,3490.320200210864,12537.0,1
723,-2.46,0,0.0,3602.05,4974,3602.0472956361914,16847.0,1
724,0.01,0,0.0,3674.75,9040,3674.7503085243766,17987.0,1
725,-0.31,0,0.0,3146.31,9178,3146.3149302000907,17987.0,1
726,-1.71,0,0.0,3540.5,6244,3540.499768394287,17608.0,1
727,-1.63,0,0.0,3666.29,5968,3666.287270523138,17608.0,1
728,0.59,0,0.0,3595.78,5260,3595.779617829769,16367.0,1
729,0.2,0,0.0,3459.39,7274,3459.392871588886,16658.0,1
730,0.74,0,0.0,3494.16,8640,3494.1623989162267,17183.0,1
731,-1.38,0,0.0,3219.42,8924,3219.41722676636,17183.0,1
732,-2.28,0,0.0,3624.1,7894,3624.103308406095,16542.0,1
733,0.84,0,0.0,3508.42,7618,3508.4173411953147,16542.0,1
734,0.24,0,0.0,2951.47,7779,2951.4717616809417,15054.0,1
735,-0.91,0,0.0,3738.61,6057,3738.6146725759263,15054.0,1
736,0.61,0,0.0,3898.3,7737,3898.304230046701,16931.0,1
737,0.67,0,0.0,3519.87,6676,3519.87051750487,16931.0,1
738,0.57,0,0.0,3771.57,8445,3771.571917649192,15665.0,1
739,0.38,0,0.0,3770.0,6661,3770.0012506629214,17324.0,1
740,1.19,0,0.0,3463.63,6464,3463.6316663294324,17324.0,1
741,3.71,0,0.0,3627.86,6962,3627.860742917236,15976.0,1
742,1.89,26,66.0,4126.87,6161,4126.871661440418,15976.0,1
743,1.18,30,65.0,3823.44,6870,3823.4360201264,16233.0,1
744,-1.15,0,0.0,3275.95,4415,3275.954228923231,16233.0,1
745,-0.89,0,0.0,3173.91,4026,3173.910472902473,14703.0,1
746,2.92,35,66.0,3824.55,4901,3824.5534497507024,13912.0,1
747,1.14,0,0.0,2899.56,7430,2899.55885955088,15994.0,1
748,-3.05,0,0.0,2668.23,6394,2668.236292010136,17528.0,1
749,-2.61,0,0.0,3821.66,5723,3821.662227356049,17528.0,1
750,1.15,0,0.0,3706.18,5007,3706.1795882013057,16371.0,1
751,1.04,0,0.0,3038.58,6458,3038.5839382844106,16602.0,1
752,-0.47,0,0.0,2713.7,10655,2713.7022202150333,16850.0,1
753,-0.88,0,0.0,3138.29,8394,3138.290603178744,16850.0,1
754,-0.89,0,0.0,3839.5,4507,3839.504969393841,16843.0,1
755,-0.45,6,105.0,3827.7,4771,3827.702208897656,16843.0,1
756,-2.64,0,0.0,3252.68,2966,3252.6779136582213,14493.0,1
757,-0.31,0,0.0,3360.35,6569,3360.3500145074177,14976.0,1
758,-0.69,0,0.0,3131.95,6174,3131.9516423469886,15006.0,1
759,1.07,0,0.0,3851.77,3792,3851.7660274217073,15833.0,1
760,2.79,0,0.0,3851.64,4553,3851.643616691451,16993.0,1
761,-0.21,0,0.0,3410.73,3952,3410.727096969208,16993.0,1
762,-0.42,0,0.0,3788.41,4446,3788.407726208994,16074.0,1
763,1.88,0,0.0,3872.88,6672,3872.875660281388,14452.0,1
764,-0.25,0,0.0,3787.14,5775,3787.141288623914,16073.0,1
765,-0.77,0,0.0,3793.15,3963,3793.15395416532,18730.0,1
766,1.36,0,0.0,3464.82,4542,3464.8223287782016,18730.0,1
767,2.46,0,0.0,3240.15,6517,3240.1512001756955,12515.0,1
768,0.76,0,0.0,3482.14,6827,3482.1411186222767,13615.0,1
769,-0.53,0,0.0,4128.89,5505,4128.889686102064,14877.0,1
770,-0.6,0,0.0,3702.96,5264,3702.955103697586,14877.0,1
771,-0.05,0,0.0,3579.2,5487,3579.200637013801,14883.0,1
772,-1.05,0,10.0,3885.64,4010,3885.635380475116,15398.0,1
773,-0.83,0,0.0,3739.01,5348,3739.014407567856,15398.0,1
774,2.99,0,0.0,3161.42,6075,3161.420740742997,12836.0,1
775,2.62,0,0.0,2861.94,3578,2861.9382697745245,16843.0,1
776,1.1,0,0.0,3378.23,5577,3378.228481023745,16843.0,1
777,1.54,31,35.0,3736.54,7248,3736.544067718192,15989.0,1
778,1.81,30,34.0,3541.52,8954,3541.517405011586,14999.0,1
779,2.13,0,0.0,3128.22,7559,3128.221494715488,11866.0,1
